invoice_id,msme_company,buyer_name,buyer_sector,invoice_date,due_date,paid_date,invoice_amount,payment_delay_days,is_paid,monthly_fixed_cost,cash_reserves,avg_monthly_revenue,buyer_risk_level,post_legal_notice
INV-2024-04371,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-15,2024-10-15,2024-12-11,64973,57,1,326225,2155144,1076778,medium,1
INV-2024-04372,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-09-18,2024-10-18,2025-01-04,181555,78,1,326225,2155144,1076778,high,1
INV-2024-04373,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-04-23,2024-05-23,2024-07-07,196793,45,1,326225,2155144,1076778,medium,0
INV-2024-04374,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-06-30,2024-07-30,2024-08-24,58510,25,1,326225,2155144,1076778,low,0
INV-2024-04375,Ayesha Plastics,National Packaging House,Packaging,2024-10-15,2024-11-14,2024-12-13,34817,29,1,326225,2155144,1076778,low,1
INV-2024-04376,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-29,2024-10-29,2024-11-30,73215,32,1,326225,2155144,1076778,low,1
INV-2024-04377,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-28,2024-10-28,2024-12-05,92381,38,1,326225,2155144,1076778,medium,1
INV-2024-04378,Ayesha Plastics,Shree Retail Distributors,Retail,2024-12-14,2025-01-13,2025-03-08,66878,54,1,326225,2155144,1076778,medium,1
INV-2024-04379,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-12,2024-12-12,2025-02-19,150134,69,1,326225,2155144,1076778,high,1
INV-2024-04380,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-03-18,2024-04-17,2024-05-26,62450,39,1,326225,2155144,1076778,low,0
INV-2024-04381,Ayesha Plastics,National Packaging House,Packaging,2024-08-05,2024-09-04,2024-09-24,87485,20,1,326225,2155144,1076778,low,0
INV-2024-04382,Ayesha Plastics,Shree Retail Distributors,Retail,2024-07-24,2024-08-23,2024-10-09,56248,47,1,326225,2155144,1076778,medium,0
INV-2024-04383,Ayesha Plastics,National Packaging House,Packaging,2024-08-03,2024-09-02,2024-09-29,68841,27,1,326225,2155144,1076778,low,0
INV-2024-04384,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-03-10,2024-04-09,2024-06-05,160546,57,1,326225,2155144,1076778,medium,0
INV-2024-04385,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-08,2024-03-09,2024-06-06,147098,89,1,326225,2155144,1076778,high,0
INV-2024-04386,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-08,2024-07-08,2024-10-19,129995,103,1,326225,2155144,1076778,high,0
INV-2024-04387,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-31,2024-11-30,,124537,180,0,326225,2155144,1076778,high,1
INV-2024-04388,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-29,2024-08-28,2024-10-17,202353,50,1,326225,2155144,1076778,high,0
INV-2024-04389,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-03-23,2024-04-22,2024-07-01,112983,70,1,326225,2155144,1076778,medium,0
INV-2024-04390,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-05-04,2024-06-03,2024-08-04,232862,62,1,326225,2155144,1076778,high,0
INV-2024-04391,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-08-02,2024-09-01,2024-11-19,138266,79,1,326225,2155144,1076778,high,0
INV-2024-04392,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-28,2024-07-28,2024-09-20,192341,54,1,326225,2155144,1076778,high,0
INV-2024-04393,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-21,2024-06-20,2024-09-07,96843,79,1,326225,2155144,1076778,high,0
INV-2024-04394,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-26,2024-11-25,2025-01-17,188321,53,1,326225,2155144,1076778,high,1
INV-2024-04395,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-15,2024-09-14,2024-11-15,172171,62,1,326225,2155144,1076778,high,0
INV-2024-04396,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-16,2024-07-16,2024-09-21,60412,67,1,326225,2155144,1076778,high,0
INV-2024-04397,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-06-08,2024-07-08,2024-08-02,60948,25,1,326225,2155144,1076778,low,0
INV-2024-04398,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-02,2024-12-02,2024-12-18,66034,16,1,326225,2155144,1076778,medium,1
INV-2024-04399,Ayesha Plastics,National Packaging House,Packaging,2024-06-01,2024-07-01,2024-08-10,60746,40,1,326225,2155144,1076778,low,0
INV-2024-04400,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-11-08,2024-12-08,2025-01-14,78842,37,1,326225,2155144,1076778,low,1
INV-2024-04401,Ayesha Plastics,National Packaging House,Packaging,2024-06-23,2024-07-23,2024-08-13,55313,21,1,326225,2155144,1076778,low,0
INV-2024-04402,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-01-21,2024-02-20,2024-05-04,199831,74,1,326225,2155144,1076778,high,0
INV-2024-04403,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-02-27,2024-03-28,2024-04-10,105004,13,1,326225,2155144,1076778,medium,0
INV-2024-04404,Ayesha Plastics,National Packaging House,Packaging,2024-03-27,2024-04-26,2024-05-27,54396,31,1,326225,2155144,1076778,low,0
INV-2024-04405,Ayesha Plastics,National Packaging House,Packaging,2024-09-06,2024-10-06,2024-11-13,78769,38,1,326225,2155144,1076778,low,1
INV-2024-04406,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-22,2024-03-23,2024-06-11,150770,80,1,326225,2155144,1076778,high,0
INV-2024-04407,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-02,2024-12-02,2025-02-08,163818,68,1,326225,2155144,1076778,high,1
INV-2024-04408,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-12-06,2025-01-05,2025-02-12,102821,38,1,326225,2155144,1076778,medium,1
INV-2024-04409,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-08-09,2024-09-08,2024-11-13,161581,66,1,326225,2155144,1076778,high,0
INV-2024-04410,Ayesha Plastics,National Packaging House,Packaging,2024-05-23,2024-06-22,2024-07-26,78722,34,1,326225,2155144,1076778,low,0
INV-2024-04411,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-08,2024-06-07,2024-07-31,104520,54,1,326225,2155144,1076778,medium,0
INV-2024-04412,Ayesha Plastics,National Packaging House,Packaging,2024-12-07,2025-01-06,2025-02-01,74772,26,1,326225,2155144,1076778,low,1
INV-2024-04413,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-12,2024-03-13,2024-05-02,180344,50,1,326225,2155144,1076778,high,0
INV-2024-04414,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-09-05,2024-10-05,2024-12-14,120929,70,1,326225,2155144,1076778,high,1
INV-2024-04415,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-29,2024-11-28,2024-12-16,67745,18,1,326225,2155144,1076778,low,1
INV-2024-04416,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-12-28,2025-01-27,2025-02-26,85429,30,1,326225,2155144,1076778,medium,1
INV-2024-04417,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-16,2024-11-15,2024-12-20,52699,35,1,326225,2155144,1076778,low,1
INV-2024-04418,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-12-07,2025-01-06,2025-02-02,70597,27,1,326225,2155144,1076778,low,1
INV-2024-04419,Ayesha Plastics,National Packaging House,Packaging,2024-10-29,2024-11-28,2024-12-17,60172,19,1,326225,2155144,1076778,low,1
INV-2024-04420,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-20,2024-03-21,2024-04-22,81302,32,1,326225,2155144,1076778,low,0
INV-2024-04421,Ayesha Plastics,Shree Retail Distributors,Retail,2024-05-02,2024-06-01,2024-07-20,65866,49,1,326225,2155144,1076778,medium,0
INV-2024-04422,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-11-05,2024-12-05,2024-12-30,58946,25,1,326225,2155144,1076778,low,1
INV-2024-04423,Ayesha Plastics,Shree Retail Distributors,Retail,2024-01-21,2024-02-20,2024-03-25,88704,34,1,326225,2155144,1076778,medium,0
INV-2024-04424,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-08-23,2024-09-22,2024-10-20,54843,28,1,326225,2155144,1076778,low,0
INV-2024-04425,Ayesha Plastics,National Packaging House,Packaging,2024-07-23,2024-08-22,2024-09-29,61009,38,1,326225,2155144,1076778,low,0
INV-2024-04426,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-08-09,2024-09-08,,141726,180,0,326225,2155144,1076778,medium,0
INV-2024-04427,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-17,2024-11-16,2024-12-07,46697,21,1,326225,2155144,1076778,medium,1
INV-2024-04428,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-17,2024-07-17,2024-09-18,138981,63,1,326225,2155144,1076778,high,0
INV-2024-04429,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-15,2024-02-14,2024-04-10,132275,56,1,326225,2155144,1076778,medium,0
INV-2024-04430,Ayesha Plastics,Shree Retail Distributors,Retail,2024-05-09,2024-06-08,2024-07-01,47935,23,1,326225,2155144,1076778,medium,0
INV-2024-04431,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-06-29,2024-07-29,2024-09-27,173316,60,1,326225,2155144,1076778,high,0
INV-2024-04432,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-08-16,2024-09-15,2024-10-16,110096,31,1,326225,2155144,1076778,medium,0
INV-2024-04433,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-23,2025-01-22,2025-04-10,181212,78,1,326225,2155144,1076778,high,1
INV-2024-04434,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-23,2024-04-22,2024-06-20,156119,59,1,326225,2155144,1076778,high,0
INV-2024-04435,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-10-07,2024-11-06,2024-12-11,126559,35,1,326225,2155144,1076778,medium,1
INV-2024-04436,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-06-27,2024-07-27,2024-09-21,162028,56,1,326225,2155144,1076778,medium,0
INV-2024-04437,Ayesha Plastics,National Packaging House,Packaging,2024-09-12,2024-10-12,2024-11-10,38173,29,1,326225,2155144,1076778,low,1
INV-2024-04438,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-11,2024-12-11,2025-01-14,106582,34,1,326225,2155144,1076778,medium,1
INV-2024-04439,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-26,2024-05-26,2024-06-24,74482,29,1,326225,2155144,1076778,medium,0
INV-2024-04440,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-02-16,2024-03-17,2024-04-16,109163,30,1,326225,2155144,1076778,medium,0
INV-2024-04441,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-09-11,2024-10-11,2024-11-29,49524,49,1,326225,2155144,1076778,medium,1
INV-2024-04442,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-13,2024-05-13,2024-07-20,184245,68,1,326225,2155144,1076778,high,0
INV-2024-04443,Ayesha Plastics,Shree Retail Distributors,Retail,2024-06-28,2024-07-28,2024-09-12,114759,46,1,326225,2155144,1076778,medium,0
INV-2024-04444,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-07-04,2024-08-03,2024-09-25,136856,53,1,326225,2155144,1076778,medium,0
INV-2024-04445,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-14,2024-07-14,2024-09-22,142268,70,1,326225,2155144,1076778,high,0
INV-2024-04446,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-06-07,2024-07-07,2024-09-11,146397,66,1,326225,2155144,1076778,high,0
INV-2024-04447,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-13,2024-11-12,2024-12-30,128208,48,1,326225,2155144,1076778,high,1
INV-2024-04448,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-01,2024-05-01,2024-08-04,118840,95,1,326225,2155144,1076778,high,0
INV-2024-04449,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-11,2024-05-11,2024-07-30,166213,80,1,326225,2155144,1076778,high,0
INV-2024-04450,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-12-05,2025-01-04,2025-02-05,44137,32,1,326225,2155144,1076778,low,1
INV-2024-04451,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-06-23,2024-07-23,2024-08-21,58251,29,1,326225,2155144,1076778,low,0
INV-2024-04452,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-16,2024-08-15,2024-10-31,105935,77,1,326225,2155144,1076778,high,0
INV-2024-04453,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-30,2024-06-29,2024-07-27,84404,28,1,326225,2155144,1076778,medium,0
INV-2024-04454,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-06-14,2024-07-14,2024-08-16,193034,33,1,326225,2155144,1076778,high,0
INV-2024-04455,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-21,2024-02-20,2024-05-17,167591,87,1,326225,2155144,1076778,high,0
INV-2024-04456,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-20,2024-06-19,2024-08-18,109814,60,1,326225,2155144,1076778,high,0
INV-2024-04457,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-21,2025-01-20,2025-03-23,149963,62,1,326225,2155144,1076778,high,1
INV-2024-04458,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-25,2024-05-25,2024-08-04,167357,71,1,326225,2155144,1076778,high,0
INV-2024-04459,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-15,2024-04-14,2024-06-18,215519,65,1,326225,2155144,1076778,high,0
INV-2024-04460,Ayesha Plastics,National Packaging House,Packaging,2024-01-11,2024-02-10,2024-03-20,39126,39,1,326225,2155144,1076778,low,0
INV-2024-04461,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-08-12,2024-09-11,2024-11-20,259165,70,1,326225,2155144,1076778,high,0
INV-2024-04462,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-17,2024-11-16,2025-01-18,120612,63,1,326225,2155144,1076778,high,1
INV-2024-04463,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-09-22,2024-10-22,2024-12-06,67036,45,1,326225,2155144,1076778,medium,1
INV-2024-04464,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-07-17,2024-08-16,2024-10-05,77704,50,1,326225,2155144,1076778,medium,0
INV-2024-04465,Ayesha Plastics,National Packaging House,Packaging,2024-07-05,2024-08-04,2024-09-06,51921,33,1,326225,2155144,1076778,low,0
INV-2024-04466,Ayesha Plastics,Shree Retail Distributors,Retail,2024-07-08,2024-08-07,2024-09-19,72673,43,1,326225,2155144,1076778,medium,0
INV-2024-04467,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-30,2024-05-30,2024-07-01,80447,32,1,326225,2155144,1076778,medium,0
INV-2024-04468,Ayesha Plastics,Shree Retail Distributors,Retail,2024-12-20,2025-01-19,2025-03-01,92537,41,1,326225,2155144,1076778,medium,1
INV-2024-04469,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-12-25,2025-01-24,2025-05-02,125573,98,1,326225,2155144,1076778,high,1
INV-2024-04470,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-06,2024-04-05,2024-06-16,164057,72,1,326225,2155144,1076778,high,0
INV-2024-04471,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-09-16,2024-10-16,2025-01-04,174532,80,1,326225,2155144,1076778,medium,1
INV-2024-04472,Ayesha Plastics,National Packaging House,Packaging,2024-02-23,2024-03-24,2024-04-28,67383,35,1,326225,2155144,1076778,low,0
INV-2024-04473,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-06-27,2024-07-27,2024-09-17,90419,52,1,326225,2155144,1076778,medium,0
INV-2024-04474,Ayesha Plastics,National Packaging House,Packaging,2024-10-10,2024-11-09,2024-12-12,66416,33,1,326225,2155144,1076778,low,1
INV-2024-04475,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-05-17,2024-06-16,2024-07-18,64991,32,1,326225,2155144,1076778,low,0
INV-2024-04476,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-11-12,2024-12-12,2024-12-30,63564,18,1,326225,2155144,1076778,low,1
INV-2024-04477,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-02-03,2024-03-04,2024-04-22,117768,49,1,326225,2155144,1076778,high,0
INV-2024-04478,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-13,2024-11-12,2024-12-18,55766,36,1,326225,2155144,1076778,low,1
INV-2024-04479,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-06-26,2024-07-26,2024-09-23,116853,59,1,326225,2155144,1076778,high,0
INV-2024-04480,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-02-02,2024-03-03,2024-04-06,118825,34,1,326225,2155144,1076778,medium,0
INV-2024-04481,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-05-21,2024-06-20,2024-07-16,66906,26,1,326225,2155144,1076778,low,0
INV-2024-04482,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-15,2024-02-14,2024-04-05,133987,51,1,326225,2155144,1076778,medium,0
INV-2024-04483,Ayesha Plastics,National Packaging House,Packaging,2024-12-26,2025-01-25,2025-02-12,82007,18,1,326225,2155144,1076778,low,1
INV-2024-04484,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-21,2024-08-20,2024-11-08,130467,80,1,326225,2155144,1076778,high,0
INV-2024-04485,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-10-02,2024-11-01,2025-01-15,143679,75,1,326225,2155144,1076778,medium,1
INV-2024-04486,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-04-29,2024-05-29,2024-07-07,54134,39,1,326225,2155144,1076778,low,0
INV-2024-04487,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-27,2024-08-26,2024-12-02,118639,98,1,326225,2155144,1076778,high,0
INV-2024-04488,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-12-14,2025-01-13,2025-02-09,115436,27,1,326225,2155144,1076778,medium,1
INV-2024-04489,Ayesha Plastics,Shree Retail Distributors,Retail,2024-11-08,2024-12-08,2025-01-18,86140,41,1,326225,2155144,1076778,medium,1
INV-2024-04490,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-27,2024-11-26,2025-01-04,92511,39,1,326225,2155144,1076778,medium,1
INV-2024-04491,Ayesha Plastics,Shree Retail Distributors,Retail,2024-11-10,2024-12-10,2025-02-03,73855,55,1,326225,2155144,1076778,medium,1
INV-2024-04492,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-03-23,2024-04-22,2024-06-27,121544,66,1,326225,2155144,1076778,medium,0
INV-2024-04493,Ayesha Plastics,National Packaging House,Packaging,2024-11-03,2024-12-03,2025-01-18,65943,46,1,326225,2155144,1076778,low,1
INV-2024-04494,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-02,2024-05-02,2024-07-04,117866,63,1,326225,2155144,1076778,high,0
INV-2024-04495,Ayesha Plastics,Shree Retail Distributors,Retail,2024-03-02,2024-04-01,2024-05-08,110490,37,1,326225,2155144,1076778,medium,0
INV-2024-04496,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-07-25,2024-08-24,2024-09-28,84016,35,1,326225,2155144,1076778,low,0
INV-2024-04497,Ayesha Plastics,National Packaging House,Packaging,2024-07-17,2024-08-16,2024-08-31,67216,15,1,326225,2155144,1076778,low,0
INV-2024-04498,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-30,2024-09-29,2024-12-14,144227,76,1,326225,2155144,1076778,high,0
INV-2024-04499,Ayesha Plastics,Shree Retail Distributors,Retail,2024-02-19,2024-03-20,2024-05-16,103344,57,1,326225,2155144,1076778,medium,0
INV-2024-04500,Ayesha Plastics,National Packaging House,Packaging,2024-08-08,2024-09-07,2024-10-16,57670,39,1,326225,2155144,1076778,low,0
INV-2024-04501,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-04,2024-05-04,2024-08-06,175616,94,1,326225,2155144,1076778,high,0
INV-2024-04502,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-06-28,2024-07-28,2024-08-23,182441,26,1,326225,2155144,1076778,high,0
INV-2024-04503,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-06-22,2024-07-22,2024-09-07,167228,47,1,326225,2155144,1076778,high,0
INV-2024-04504,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-11,2024-06-10,2024-09-10,136895,92,1,326225,2155144,1076778,high,0
INV-2024-04505,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-12,2024-11-11,2025-01-03,86103,53,1,326225,2155144,1076778,medium,1
INV-2024-04506,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-27,2024-04-26,2024-06-16,158670,51,1,326225,2155144,1076778,high,0
INV-2024-04507,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-07,2024-02-06,2024-04-23,44166,77,1,326225,2155144,1076778,high,0
INV-2024-04508,Ayesha Plastics,National Packaging House,Packaging,2024-01-15,2024-02-14,2024-03-08,66149,23,1,326225,2155144,1076778,low,0
INV-2024-04509,Ayesha Plastics,National Packaging House,Packaging,2024-07-10,2024-08-09,2024-09-03,39388,25,1,326225,2155144,1076778,low,0
INV-2024-04510,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-04-06,2024-05-06,2024-06-20,90137,45,1,326225,2155144,1076778,medium,0
INV-2024-04511,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-01,2024-10-31,2025-01-28,184431,89,1,326225,2155144,1076778,high,1
INV-2024-04512,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-15,2025-01-14,2025-03-27,113397,72,1,326225,2155144,1076778,high,1
INV-2024-04513,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-20,2024-11-19,2025-01-06,80945,48,1,326225,2155144,1076778,medium,1
INV-2024-04514,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-03-31,2024-04-30,2024-06-05,53452,36,1,326225,2155144,1076778,low,0
INV-2024-04515,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-15,2024-09-14,,156808,180,0,326225,2155144,1076778,high,0
INV-2024-04516,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-02,2024-11-01,2024-12-25,159458,54,1,326225,2155144,1076778,high,1
